⚽️央视IPV6,#genre#
深圳卫视,http://60.6.255.8:2180/live/szws/index.m3u8
湖北卫视,http://60.6.255.8:2180/live/hubws/index.m3u8
东方卫视,http://60.6.255.8:2180/live/dfws/index.m3u8
重庆卫视,http://60.6.255.8:2180/live/cqws/index.m3u8
东南卫视,http://60.6.255.8:2180/live/dnws/index.m3u8
广东卫视,http://60.6.255.8:2180/live/gdws/index.m3u8
广西卫视,http://60.6.255.8:2180/live/gxws/index.m3u8
吉林卫视,http://60.6.255.8:2180/live/jlws/index.m3u8
陕西卫视,http://60.6.255.8:2180/live/sxws/index.m3u8
山西卫视,http://60.6.255.8:2180/live/shxws/index.m3u8
内蒙古卫视,http://60.6.255.8:2180/live/nmgws/index.m3u8
青海卫视,http://60.6.255.8:2180/live/qhws/index.m3u8
旅游卫视,http://60.6.255.8:2180/live/lyws/index.m3u8
宁夏卫视,http://60.6.255.8:2180/live/nxws/index.m3u8

青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8

北京卫视,http://dassby.qqff.top:99/live/北京卫视高清/index.m3u8
上海东方,http://dassby.qqff.top:99/live/上海东方高清/index.m3u8
江苏卫视,http://dassby.qqff.top:99/live/江苏卫视高清/index.m3u8
浙江卫视,http://dassby.qqff.top:99/live/浙江卫视高清/index.m3u8
湖南卫视,http://dassby.qqff.top:99/live/湖南卫视高清/index.m3u8
湖北卫视,http://dassby.qqff.top:99/live/湖北卫视高清/index.m3u8
深圳卫视,http://dassby.qqff.top:99/live/深圳卫视高清/index.m3u8
天津卫视,http://dassby.qqff.top:99/live/天津卫视高清/index.m3u8
广东卫视,http://dassby.qqff.top:99/live/广东卫视高清/index.m3u8
安徽卫视,http://dassby.qqff.top:99/live/安徽卫视高清/index.m3u8
重庆卫视,http://dassby.qqff.top:99/live/重庆卫视高清/index.m3u8
四川卫视,http://dassby.qqff.top:99/live/四川卫视高清/index.m3u8
中央教育,http://dassby.qqff.top:99/live/中央教育高清/index.m3u8
山西卫视,http://dassby.qqff.top:99/live/山西卫视/index.m3u8
江西卫视,http://dassby.qqff.top:99/live/江西卫视/index.m3u8
河南卫视,http://dassby.qqff.top:99/live/河南卫视/index.m3u8
吉林卫视,http://dassby.qqff.top:99/live/吉林卫视高清/index.m3u8
东南卫视,http://dassby.qqff.top:99/live/东南卫视高清/index.m3u8
广西卫视,http://dassby.qqff.top:99/live/广西卫视/index.m3u8
贵州卫视,http://dassby.qqff.top:99/live/贵州卫视高清/index.m3u8
山东卫视,http://dassby.qqff.top:99/live/山东卫视高清/index.m3u8
青海卫视,http://dassby.qqff.top:99/live/青海卫视/index.m3u8
新疆卫视,http://dassby.qqff.top:99/live/新疆卫视/index.m3u8
陕西卫视,http://dassby.qqff.top:99/live/陕西卫视/index.m3u8
河北卫视,http://dassby.qqff.top:99/live/河北卫视/index.m3u8
云南卫视,http://dassby.qqff.top:99/live/云南卫视/index.m3u8
兵团卫视,http://dassby.qqff.top:99/live/兵团卫视/index.m3u8
宁夏卫视,http://dassby.qqff.top:99/live/宁夏卫视/index.m3u8
海南卫视,http://dassby.qqff.top:99/live/海南卫视/index.m3u8

安徽卫视,http://nas.hssvm.com:8888/udp/225.1.1.127:5002
北京卫视,http://nas.hssvm.com:8888/udp/225.1.1.113:5002
东方卫视,http://nas.hssvm.com:8888/udp/225.1.2.31:5002
甘肃卫视,http://nas.hssvm.com:8888/udp/225.1.1.30:5002
广东卫视,http://nas.hssvm.com:8888/udp/225.1.1.116:5002
深圳卫视,http://nas.hssvm.com:8888/udp/225.1.1.117:5002
贵州卫视,http://nas.hssvm.com:8888/udp/225.1.2.28:5002
海南卫视,http://nas.hssvm.com:8888/udp/225.1.2.82:5002
三沙卫视,http://nas.hssvm.com:8888/udp/225.1.2.181:5002
河南卫视,http://nas.hssvm.com:8888/udp/225.1.2.61:5002
黑龙江卫视,http://nas.hssvm.com:8888/udp/225.1.1.115:5002
湖北卫视,http://nas.hssvm.com:8888/udp/225.1.1.147:5002
湖南卫视,http://nas.hssvm.com:8888/udp/225.1.1.114:5002
吉林卫视,http://nas.hssvm.com:8888/udp/225.1.2.26:5002
江苏卫视,http://nas.hssvm.com:8888/udp/225.1.1.126:5002
江西卫视,http://nas.hssvm.com:8888/udp/225.1.2.29:5002
辽宁卫视,http://nas.hssvm.com:8888/udp/225.1.1.154:5002
内蒙古卫视,http://nas.hssvm.com:8888/udp/225.1.1.32:5002
宁夏卫视,http://nas.hssvm.com:8888/udp/225.1.1.56:5002
青海卫视,http://nas.hssvm.com:8888/udp/225.1.1.54:5002
山西卫视,http://nas.hssvm.com:8888/udp/225.1.1.50:5002
陕西卫视,http://nas.hssvm.com:8888/udp/225.1.1.41:5002
四川卫视,http://nas.hssvm.com:8888/udp/225.1.1.123:5002
西藏卫视,http://nas.hssvm.com:8888/udp/225.1.1.51:5002
新疆卫视,http://nas.hssvm.com:8888/udp/225.1.1.35:5002
兵团卫视,http://nas.hssvm.com:8888/udp/225.1.1.57:5002
广西卫视,http://nas.hssvm.com:8888/udp/225.1.2.81:5002
云南卫视,http://nas.hssvm.com:8888/udp/225.1.1.61:5002
浙江卫视,http://nas.hssvm.com:8888/udp/225.1.1.112:5002
重庆卫视,http://nas.hssvm.com:8888/udp/225.1.1.155:5002
河北卫视,http://nas.hssvm.com:8888/udp/225.1.2.27:5002
保定卫视,http://nas.hssvm.com:8888/udp/225.1.1.83:5002
山东教育卫视,http://nas.hssvm.com:8888/udp/225.1.2.118:5002
天津卫视,http://nas.hssvm.com:8888/udp/225.1.1.111:5002
天津新闻,http://nas.hssvm.com:8888/udp/225.1.1.130:5002
天津文艺,http://nas.hssvm.com:8888/udp/225.1.1.131:5002
天津影视,http://nas.hssvm.com:8888/udp/225.1.1.149:5002
天津都市,http://nas.hssvm.com:8888/udp/225.1.1.128:5002
天津体育,http://nas.hssvm.com:8888/udp/225.1.1.122:5002
天津科教,http://nas.hssvm.com:8888/udp/225.1.1.129:5002
天津少儿,http://nas.hssvm.com:8888/udp/225.1.1.125:5002
天津购物,http://nas.hssvm.com:8888/udp/225.1.1.151:5002
天津IPTV,http://nas.hssvm.com:8888/udp/225.1.2.123:5002
河东卫视,http://nas.hssvm.com:8888/udp/225.1.2.2:5002
河西卫视,http://nas.hssvm.com:8888/udp/225.1.2.4:5002
蓟州卫视,http://nas.hssvm.com:8888/udp/225.1.1.82:5002
静海卫视,http://nas.hssvm.com:8888/udp/225.1.1.110:5002
滨海1,http://nas.hssvm.com:8888/udp/225.1.2.7:5002
滨海2,http://nas.hssvm.com:8888/udp/225.1.2.8:5002
大港油田企业,http://nas.hssvm.com:8888/udp/225.1.2.14:5002


天津卫视,http://mail.petzhu.top:7000/rtp/239.254.200.54:1234
北京卫视,http://mail.petzhu.top:7000/rtp/239.254.200.47:8024
河南卫视,http://mail.petzhu.top:7000/rtp/239.254.201.16:7174
山东卫视,http://mail.petzhu.top:7000/rtp/239.254.200.55:8052
江苏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.51:8028
湖南卫视,http://mail.petzhu.top:7000/rtp/239.254.200.48:8012
浙江卫视,http://mail.petzhu.top:7000/rtp/239.254.200.53:8036
东方卫视,http://mail.petzhu.top:7000/rtp/239.254.200.52:8032
安徽卫视,http://mail.petzhu.top:7000/rtp/239.254.200.163:6000
重庆卫视,http://mail.petzhu.top:7000/rtp/239.254.200.203:6323
四川卫视,http://mail.petzhu.top:7000/rtp/239.254.200.202:6325
东南卫视,http://mail.petzhu.top:7000/rtp/239.254.201.13:6291
深圳卫视,http://mail.petzhu.top:7000/rtp/239.254.200.50:8020
广东卫视,http://mail.petzhu.top:7000/rtp/239.254.200.56:8048
广西卫视,http://mail.petzhu.top:7000/rtp/239.254.200.80:8300
甘肃卫视,http://mail.petzhu.top:7000/rtp/239.254.200.90:8188
贵州卫视,http://mail.petzhu.top:7000/rtp/239.254.201.20:6315
黑龙江卫视,http://mail.petzhu.top:7000/rtp/239.254.200.49:8016
湖北卫视,http://mail.petzhu.top:7000/rtp/239.254.200.164:6000
江西卫视,http://mail.petzhu.top:7000/rtp/239.254.201.12:6290
吉林卫视,http://mail.petzhu.top:7000/rtp/239.254.201.15:6339
内蒙古卫视,http://mail.petzhu.top:7000/rtp/239.254.200.84:8176
辽宁卫视,http://mail.petzhu.top:7000/rtp/239.254.200.57:8056
宁夏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.87:8124
青海卫视,http://mail.petzhu.top:7000/rtp/239.254.200.85:8184
海南卫视,http://mail.petzhu.top:7000/rtp/239.254.201.125:6288
新疆卫视,http://mail.petzhu.top:7000/rtp/239.254.200.89:8160
云南卫视,http://mail.petzhu.top:7000/rtp/239.254.200.68:8108
西藏卫视,http://mail.petzhu.top:7000/rtp/239.254.200.88:8164
书画频道,http://mail.petzhu.top:7000/rtp/239.254.200.217:6267

天津卫视,http://fangke.blueswords.com:9901/tsfile/live/0114_1.m3u8
重庆卫视,http://fangke.blueswords.com:9901/tsfile/live/0113_1.m3u8
厦门卫视,http://fangke.blueswords.com:9901/tsfile/live/0112_1.m3u8
深圳卫视,http://fangke.blueswords.com:9901/tsfile/live/0121_1.m3u8
东方卫视,http://fangke.blueswords.com:9901/tsfile/live/0122_1.m3u8
浙江卫视,http://fangke.blueswords.com:9901/tsfile/live/0130_1.m3u8
海南卫视,http://fangke.blueswords.com:9901/tsfile/live/0131_1.m3u8
安徽卫视,http://fangke.blueswords.com:9901/tsfile/live/0135_1.m3u8
广东卫视,http://fangke.blueswords.com:9901/tsfile/live/0142_1.m3u8
东南卫视,http://fangke.blueswords.com:9901/tsfile/live/0143_1.m3u8
贵州卫视,http://fangke.blueswords.com:9901/tsfile/live/0137_1.m3u8
河南卫视,http://fangke.blueswords.com:9901/tsfile/live/0139_1.m3u8
山东体育,http://fangke.blueswords.com:9901/tsfile/live/0111_1.m3u8



港澳台,#genre#
凤凰中文,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226317/index.m3u8
凤凰中文,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰资讯,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226320/index.m3u8
凤凰资讯,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8
凤凰咨讯,http://61.221.215.25:8800/hls/47/index.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
AMG电影,http://61.221.215.25:8800/hls/43/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
有線新聞,http://61.10.2.141/live_freedirect/hd110_h.live/playlist.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
時尚台FTV,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
TVBS亚洲台,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
TW台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
TW台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民視新聞,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台視新聞,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
TVBS新聞,http://38.64.72.148/hls/modn/list/4006/chunklist1.m3u8
東森超視34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
民视新闻,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
TVBS亚洲台,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
TVBS新聞,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS-Asia,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
凤凰资讯,http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8?zgangd
创世.电视,https://cdn.deepcore.online/hlsme/ctv_hk.m3u8?zgangd
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
美国中文台,https://cdnts.sinovision.net/livestream.m3u8
美国中文台,https://jpts.sinovision.net/livestream.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
好消息,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-1.m3u8
好消息电视台,http://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-1.m3u8
民视新闻台,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
FOX新闻,http://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亞洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
东森超视34.5,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
民视新闻 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻 HD,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻 HD,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民视新闻 HD,http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
耀才財經台 (576p),http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
有线新闻台,http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
耀才财经新闻,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
GOODTV好医生,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8
GOODTV旅行,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
GOODTV经典音乐河,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
人間衛視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
人間衛視,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才財經,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才財經,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
東森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
東森美洲,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亞洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
華語電視2,http://38.64.72.148:80/hls/modn/list/4002/chunklist1.m3u8
華語電視3,http://38.64.72.148:80/hls/modn/list/4003/chunklist1.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w614428743.m3u8
香港卫视文旅,https://myun-hw-s3.myun.tv/melj80jz/lxx27bol/1551285536499984128.m3u8
CTN,http://58.99.33.16:1935/liveedge17/live_854_3.stream/chunklist.m3u8
FashionTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
FashionTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1402273512.m3u8
CGNTV,http://live.cgtn.com/1000/prog_index.m3u8
CGNTV,http://livear.cgtn.com/1000a/prog_index.m3u8
CGNTV,http://livees.cgtn.com/1000e/prog_index.m3u8
CGNTV,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGNTV,https://livedoc.cgtn.com/500d/prog_index.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
時尚台FTV,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
時尚台FTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
台视新闻 HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台视新闻 HD,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
星空卫视,http://218.202.220.2:5000/nn_live.ts?id=STARTV
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
大爱2台,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/playlist.m3u8
有线新闻台,http://61.10.2.140:80/live_freedirect/freehd209_h.live/chunklist_w135209556.m3u8
有线新闻台[1280x720],http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u8
台视新闻[1920x1080],http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8?blog.ntnas.top
有线新闻台[1280x720],http://cm61-10-2-143.hkcable.com.hk/live_freedirect/freehd209_h.live/playlist.m3u8
有线新闻[1280x720],http://61.10.2.141/live_freedirect/freehd209_h.live/playlist.m3u
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
大爱1台,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_720.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
华语电视,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist0.m3u8
好消息综合台,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
长城精品,http://38.64.72.148:80/hls/modn/list/4008/chunklist1.m3u8
唯心电视台,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
大爱1台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8唯心電视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
國會頻道1,http://61.58.60.230:9319/live/123.m3u8
世新綜合,http://61.58.60.230:9319/live/49.m3u8
生命電視台,http://211.73.19.201/live/AB167E56-808C-81D4-6471-76DC400D5192.m3u8?fmt=x264_1200K_ts&cpid=admin&size=1920X1080
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
台视新闻台,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS HD,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
东森新闻美洲台,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist1.m3u8
星空卫视,http://171.221.58.164:4000/udp/239.93.0.156:2193
天津,#genre#
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8?ztianjd
河北,#genre#
河北经济,http://120.7.86.107:808/hls/47/index.m3u8
河北影视,http://120.7.86.107:808/hls/48/index.m3u8
河北少儿,http://120.7.86.107:808/hls/49/index.m3u8
河北公共,http://120.7.86.107:808/hls/50/index.m3u8
河北农民,http://120.7.86.107:808/hls/51/index.m3u8
廊坊公共,http://120.7.86.107:808/hls/52/index.m3u8
固安综合,http://120.7.86.107:808/hls/53/index.m3u8
河北经济,http://121.27.126.129:809/hls/58/index.m3u8
河北都市,http://121.27.126.129:809/hls/59/index.m3u8
河北影视,http://121.27.126.129:809/hls/60/index.m3u8
河北少儿,http://121.27.126.129:809/hls/61/index.m3u8
河北公共,http://121.27.126.129:809/hls/62/index.m3u8
河北农民,http://121.27.126.129:809/hls/63/index.m3u8
石家庄娱乐,http://121.27.126.129:809/hls/65/index.m3u8
石家庄生活,http://121.27.126.129:809/hls/66/index.m3u8
石家庄都市,http://121.27.126.129:809/hls/67/index.m3u8
沙河综合,http://121.27.126.129:809/hls/150/index.m3u8
石家庄新闻,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
保定生活,http://live.bdgdw.com/channel3/playlist.m3u8
承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
定州影视,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8
定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科教,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
望都新闻综合,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
望都综合频道,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
邯郸公共频道,https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸公共频道,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd
邯郸科技教育,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd
鹿泉一套,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd
山东,#genre#
长清新闻,http://8.137.59.151:3000/shandong/qilu.php?id=jncqxw&playlist.m3u8
长清生活,http://8.137.59.151:3000/shandong/qilu.php?id=jncqsh&playlist.m3u8
济铁电视台,http://8.137.59.151:3000/shandong/qilu.php?id=jnjrtv&playlist.m3u8
济阳综合,http://8.137.59.151:3000/shandong/qilu.php?id=jnjyzh&playlist.m3u8
